 bin    Ex    Popul.    J= 0.0-   J= 0.0+   J= 1.0-   J= 1.0+   J= 2.0-   J= 2.0+   J= 3.0-   J= 3.0+   J= 4.0-   J= 4.0+   J= 5.0-   J= 5.0+   J= 6.0-   J= 6.0+   J= 7.0-   J= 7.0+   J= 8.0-   J= 8.0+   J= 9.0-   J= 9.0+

   34 5.064 0.4470929220577143 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.149 0.0 0.149 0.0 0.149 0.0 0.0 0.0 0.0 0.0
   35 5.1416 0.43862724103191636 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1462 0.0 0.1462 0.0 0.1462 0.0 0.0 0.0 0.0 0.0
   36 5.2191 0.43016156000611844 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1434 0.0 0.1434 0.0 0.1434 0.0 0.0 0.0 0.0 0.0
   37 5.2966 0.4216958789803207 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1406 0.0 0.1406 0.0 0.1406 0.0 0.0 0.0 0.0 0.0
   38 5.3742 0.41323019795452276 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1377 0.0 0.1377 0.0 0.1377 0.0 0.0 0.0 0.0 0.0
   39 5.4517 0.40476451692872484 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1349 0.0 0.1349 0.0 0.1349 0.0 0.0 0.0 0.0 0.0
   40 5.5292 0.3962988359029269 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1321 0.0 0.1321 0.0 0.1321 0.0 0.0 0.0 0.0 0.0
   41 5.6068 0.387833154877129 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1293 0.0 0.1293 0.0 0.1293 0.0 0.0 0.0 0.0 0.0
   42 5.6843 0.37936747385133107 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1265 0.0 0.1265 0.0 0.1265 0.0 0.0 0.0 0.0 0.0
   43 5.7618 0.37090179282553315 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1236 0.0 0.1236 0.0 0.1236 0.0 0.0 0.0 0.0 0.0
   44 5.8394 0.3624361117997352 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1208 0.0 0.1208 0.0 0.1208 0.0 0.0 0.0 0.0 0.0
   45 5.9169 0.3539704307739373 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.118 0.0 0.118 0.0 0.118 0.0 0.0 0.0 0.0 0.0
   46 5.9944 0.3455047497481394 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1152 0.0 0.1152 0.0 0.1152 0.0 0.0 0.0 0.0 0.0
   47 6.072 0.3370390687223416 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1123 0.0 0.1123 0.0 0.1123 0.0 0.0 0.0 0.0 0.0
   48 6.1495 0.32857338769654354 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1095 0.0 0.1095 0.0 0.1095 0.0 0.0 0.0 0.0 0.0
   49 6.2271 0.32010770667074573 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1067 0.0 0.1067 0.0 0.1067 0.0 0.0 0.0 0.0 0.0
   50 6.3046 0.3116420256449478 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1039 0.0 0.1039 0.0 0.1039 0.0 0.0 0.0 0.0 0.0
   51 6.3821 0.30317634461915 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1011 0.0 0.1011 0.0 0.1011 0.0 0.0 0.0 0.0 0.0
   52 6.4597 0.29471066359335196 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0982 0.0 0.0982 0.0 0.0982 0.0 0.0 0.0 0.0 0.0
   53 6.5372 0.28624498256755415 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0954 0.0 0.0954 0.0 0.0954 0.0 0.0 0.0 0.0 0.0
   54 6.6147 0.2777793015417561 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0926 0.0 0.0926 0.0 0.0926 0.0 0.0 0.0 0.0 0.0
   55 6.6923 0.2693136205159583 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0898 0.0 0.0898 0.0 0.0898 0.0 0.0 0.0 0.0 0.0
   56 6.7698 0.2608479394901603 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0869 0.0 0.0869 0.0 0.0869 0.0 0.0 0.0 0.0 0.0
   57 6.8473 0.25238225846436246 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0841 0.0 0.0841 0.0 0.0841 0.0 0.0 0.0 0.0 0.0
   58 6.9249 0.24391657743856454 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0813 0.0 0.0813 0.0 0.0813 0.0 0.0 0.0 0.0 0.0
   59 7.0024 0.23545089641276662 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0785 0.0 0.0785 0.0 0.0785 0.0 0.0 0.0 0.0 0.0
   60 7.08 0.2269852153869687 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0757 0.0 0.0757 0.0 0.0757 0.0 0.0 0.0 0.0 0.0
   61 7.1575 0.21851953436117078 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0728 0.0 0.0728 0.0 0.0728 0.0 0.0 0.0 0.0 0.0
   62 7.235 0.21005385333537285 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07 0.0 0.07 0.0 0.07 0.0 0.0 0.0 0.0 0.0
   63 7.3126 0.20158817230957504 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0672 0.0 0.0672 0.0 0.0672 0.0 0.0 0.0 0.0 0.0
   64 7.3901 0.19312249128377712 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0644 0.0 0.0644 0.0 0.0644 0.0 0.0 0.0 0.0 0.0
   65 7.4676 0.1846568102579792 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0616 0.0 0.0616 0.0 0.0616 0.0 0.0 0.0 0.0 0.0
   66 7.5452 0.17619112923218128 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0587 0.0 0.0587 0.0 0.0587 0.0 0.0 0.0 0.0 0.0
   67 7.6227 0.16772544820638335 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0559 0.0 0.0559 0.0 0.0559 0.0 0.0 0.0 0.0 0.0
   68 7.7002 0.15925976718058543 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0531 0.0 0.0531 0.0 0.0531 0.0 0.0 0.0 0.0 0.0
   69 7.7778 0.1507940861547875 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0503 0.0 0.0503 0.0 0.0503 0.0 0.0 0.0 0.0 0.0
   70 7.8553 0.1423284051289896 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0474 0.0 0.0474 0.0 0.0474 0.0 0.0 0.0 0.0 0.0
   71 7.9329 0.13386272410319167 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0446 0.0 0.0446 0.0 0.0446 0.0 0.0 0.0 0.0 0.0
   72 8.0104 0.12539704307739363 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0418 0.0 0.0418 0.0 0.0418 0.0 0.0 0.0 0.0 0.0
   73 8.0879 0.11693136205159582 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.039 0.0 0.039 0.0 0.039 0.0 0.0 0.0 0.0 0.0
   74 8.1655 0.10846568102579801 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0362 0.0 0.0362 0.0 0.0362 0.0 0.0 0.0 0.0 0.0
   75 8.243 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0333 0.0 0.0333 0.0 0.0333 0.0 0.0 0.0 0.0 0.0
